order_id,date,category,region,channel,customer_segment,price,quantity,discount_pct,revenue,profit,customer_id
ORD-10263,2023-05-04,Books,Central,Online,Premium,56.11,1,5,53.3,13.2,CUST-2979
ORD-10264,2023-06-28,Sports,North,In-Store,Budget,311.51,1,10,280.36,91.38,CUST-2614
ORD-10265,2024-03-21,Beauty,West,Mobile App,Premium,71.63,1,15,60.89,6.66,CUST-1442
ORD-10266,2022-09-26,Home & Garden,West,In-Store,Standard,289.96,1,15,246.47,30.74,CUST-2676
ORD-10267,2023-09-07,Books,East,Online,Premium,43.52,1,20,34.82,5.89,CUST-2143
ORD-10268,2024-07-25,Beauty,West,Online,Standard,117.91,2,0,235.82,47.24,CUST-1720
ORD-10269,2023-10-10,Beauty,North,Mobile App,Standard,96.3,2,10,173.34,27.2,CUST-1640
ORD-10270,2022-05-29,Clothing,East,In-Store,Standard,131.92,2,10,237.46,35.75,CUST-2545
ORD-10271,2022-01-20,Sports,Central,In-Store,Budget,84.71,1,0,84.71,12.49,CUST-2102
ORD-10272,2024-07-27,Clothing,West,In-Store,Premium,52.02,2,0,104.04,12.83,CUST-2466
ORD-10273,2022-07-24,Sports,East,Mobile App,Budget,152.56,1,0,152.56,29.95,CUST-2988
ORD-10274,2022-05-31,Beauty,East,Online,Standard,21.51,5,5,102.17,11.26,CUST-1459
ORD-10275,2023-03-13,Home & Garden,North,In-Store,Premium,419.13,5,0,2095.65,327.88,CUST-2975
ORD-10276,2024-11-02,Electronics,West,Online,Budget,171.81,2,10,309.26,62.98,CUST-2189
ORD-10277,2023-06-28,Sports,East,In-Store,Standard,174.86,2,15,297.26,58.49,CUST-1758
ORD-10278,2022-09-29,Sports,East,Mobile App,Premium,161.69,4,0,646.76,152.05,CUST-2629
ORD-10279,2023-12-16,Sports,East,Online,Budget,226.85,1,20,181.48,53.73,CUST-1466
ORD-10280,2022-05-21,Home & Garden,Central,Online,Standard,364.25,2,5,692.07,165.07,CUST-2267
ORD-10281,2023-05-16,Clothing,North,In-Store,Standard,98.82,2,0,197.64,68.97,CUST-2776
ORD-10282,2024-01-27,Sports,North,Mobile App,Budget,289.87,1,0,289.87,98.17,CUST-2005
ORD-10283,2023-08-07,Books,East,In-Store,Premium,30.4,3,0,91.2,18.15,CUST-2167
ORD-10284,2022-11-20,Beauty,North,Mobile App,Premium,121.78,2,5,231.38,67.46,CUST-2458
ORD-10285,2024-06-16,Electronics,South,Mobile App,Premium,942.19,2,10,1695.94,199.7,CUST-1509
ORD-10286,2023-09-12,Electronics,North,In-Store,Premium,1178.77,3,20,2829.05,873.99,CUST-1192
ORD-10287,2024-12-19,Sports,South,In-Store,Premium,379.81,2,15,645.68,127.11,CUST-1196
ORD-10288,2022-01-17,Electronics,South,Online,Standard,476.76,1,5,452.92,73.83,CUST-2325
ORD-10289,2023-09-06,Beauty,Central,Online,Budget,98.62,1,10,88.76,20.5,CUST-1764
ORD-10290,2022-08-01,Books,Central,Mobile App,Standard,12.97,1,20,10.38,1.07,CUST-2759
ORD-10291,2022-10-03,Beauty,North,Mobile App,Premium,19.71,1,5,18.72,4.2,CUST-2228
ORD-10292,2023-06-26,Home & Garden,West,Online,Budget,196.47,1,5,186.65,58.14,CUST-1079
ORD-10293,2022-08-25,Home & Garden,North,In-Store,Budget,468.62,4,10,1687.03,219.43,CUST-1369
ORD-10294,2022-08-08,Sports,East,In-Store,Budget,246.29,1,0,246.29,36.52,CUST-2122
ORD-10295,2022-11-15,Sports,South,Online,Standard,336.91,3,15,859.12,229.54,CUST-1385
ORD-10296,2023-07-12,Electronics,Central,Online,Budget,983.76,1,0,983.76,339.97,CUST-1186
ORD-10297,2023-08-01,Clothing,Central,Mobile App,Premium,139.43,1,5,132.46,32.29,CUST-1578
ORD-10298,2023-03-08,Clothing,North,In-Store,Premium,77.66,1,0,77.66,26.1,CUST-2006
ORD-10299,2023-12-04,Books,North,Mobile App,Premium,13.42,2,5,25.5,4.5,CUST-1385
ORD-10300,2023-02-21,Clothing,North,Mobile App,Premium,190.42,1,5,180.9,58.8,CUST-1096
ORD-10301,2023-06-25,Sports,West,Mobile App,Budget,387.54,1,0,387.54,90.86,CUST-2073
ORD-10302,2024-11-01,Clothing,South,Online,Budget,172.86,2,10,311.15,34.59,CUST-1655
ORD-10303,2024-09-27,Electronics,South,Mobile App,Premium,,1,0,226.61,58.94,CUST-2892
ORD-10304,2023-05-30,Books,West,Online,Standard,23.1,4,10,83.16,27.34,CUST-2879
ORD-10305,2022-04-15,Home & Garden,West,Mobile App,Budget,421.33,1,0,421.33,68.06,CUST-2454
ORD-10306,2022-07-09,Books,North,In-Store,Standard,52.91,2,0,105.82,33.83,CUST-1772
ORD-10307,2024-05-17,Sports,West,Online,Budget,129.28,4,10,465.41,103.35,CUST-2571
ORD-10308,2023-07-21,Electronics,West,Online,Premium,621.58,2,0,1243.16,322.47,CUST-2099
ORD-10309,2022-04-01,Clothing,Central,In-Store,Standard,78.93,4,0,315.72,85.32,CUST-2752
ORD-10310,2022-01-08,Clothing,Central,In-Store,Premium,122.62,1,0,122.62,37.49,CUST-1260
ORD-10311,2023-11-15,Home & Garden,North,Mobile App,Premium,266.34,1,5,253.02,32.35,CUST-1495
ORD-10312,2022-09-25,Books,Central,Online,Premium,30.67,1,10,27.6,5.81,CUST-2484
ORD-10313,2023-06-21,Beauty,East,In-Store,Premium,54.51,2,15,92.67,17.18,CUST-2846
ORD-10314,2022-11-27,Books,South,In-Store,Budget,41.5,1,0,41.5,7.18,CUST-2476
ORD-10315,2024-06-23,Sports,South,Mobile App,Standard,189.58,4,0,758.32,122.43,CUST-1116
ORD-10316,2024-05-25,Home & Garden,East,In-Store,Premium,69.01,1,5,65.56,6.84,CUST-1293
ORD-10317,2022-01-20,Sports,Central,Online,Premium,363.07,2,0,726.14,73.24,CUST-2560
ORD-10318,2022-08-18,Beauty,West,In-Store,Budget,97.96,2,0,195.92,51.37,CUST-2261
ORD-10319,2022-06-04,Sports,West,In-Store,Premium,170.04,4,0,680.16,151.43,CUST-1930
ORD-10320,2022-11-02,Home & Garden,East,Online,Standard,275.18,1,0,275.18,71.35,CUST-2515
ORD-10321,2022-03-15,Books,South,In-Store,Premium,9.09,3,0,27.27,5.86,CUST-2720
ORD-10322,2024-01-27,Home & Garden,West,In-Store,Standard,318.85,1,5,302.91,97.21,CUST-1691
ORD-10323,2022-10-31,Books,South,Mobile App,Budget,24.95,1,10,22.45,3.4,CUST-2605
ORD-10324,2024-05-30,Beauty,South,In-Store,Premium,96.64,4,5,367.23,106.86,CUST-1963
ORD-10325,2022-09-19,Clothing,North,Online,Premium,39.56,2,0,79.12,24.39,CUST-1691
ORD-10326,2022-03-27,Books,South,In-Store,Budget,36.69,1,0,36.69,8.42,CUST-2366
ORD-10327,2023-09-24,Clothing,South,Online,Standard,51.02,5,10,229.59,67.11,CUST-1648
ORD-10328,2024-01-17,Sports,Central,Mobile App,Budget,200.72,3,0,602.16,200.41,CUST-2286
ORD-10329,2022-03-23,Clothing,North,In-Store,Premium,,2,10,319.79,38.83,CUST-1641
ORD-10330,2024-01-03,Books,Central,In-Store,Budget,56.44,1,10,50.8,17.25,CUST-2852
ORD-10331,2023-03-07,Books,South,Online,Standard,51.07,1,10,45.96,7.93,CUST-1242
ORD-10332,2023-05-27,Beauty,South,Online,Budget,84.52,2,0,169.04,40.25,CUST-2936
ORD-10333,2022-07-30,Home & Garden,South,Online,Budget,86.12,1,10,77.51,10.38,CUST-2409
ORD-10334,2023-12-26,Beauty,West,Mobile App,Budget,148.29,1,5,140.88,34.23,CUST-1704
ORD-10335,2024-04-12,Clothing,West,Online,Premium,179.41,5,15,762.49,89.38,CUST-2914
ORD-10336,2022-11-13,Electronics,North,In-Store,Budget,980.52,2,20,1568.83,282.66,CUST-2637
ORD-10337,2023-04-30,Beauty,Central,In-Store,Budget,79.26,2,5,150.59,52.39,CUST-2851
ORD-10338,2022-11-29,Sports,West,In-Store,Standard,368.47,1,15,313.2,35.39,CUST-1082
ORD-10339,2022-12-29,Beauty,Central,Online,Budget,48.2,5,10,216.9,57.45,CUST-2174
ORD-10340,2024-04-24,Sports,West,In-Store,Standard,32.2,1,15,27.37,5.34,CUST-2644
ORD-10341,2022-02-20,Home & Garden,East,Mobile App,Premium,263.6,5,5,1252.1,346.61,CUST-2001
ORD-10342,2023-01-03,Sports,Central,Online,Premium,130.62,1,5,124.09,33.25,CUST-2660
ORD-10343,2023-11-12,Beauty,South,Online,Premium,27.99,3,0,83.97,12.11,CUST-1019
ORD-10344,2024-04-23,Books,West,Mobile App,Standard,45.6,2,0,91.2,29.84,CUST-2609
ORD-10345,2023-05-24,Books,South,Online,Budget,42.58,2,0,85.16,11.47,CUST-2948
ORD-10346,2023-07-01,Clothing,Central,Online,Standard,36.49,1,10,32.84,5.01,CUST-2674
ORD-10347,2022-11-23,Electronics,North,In-Store,Premium,357.16,5,5,1696.51,248.57,CUST-2039
ORD-10348,2022-08-10,Home & Garden,North,Mobile App,Premium,18.06,1,0,18.06,2.46,CUST-1385
ORD-10349,2024-02-23,Home & Garden,Central,In-Store,Budget,105.72,1,20,84.58,11.89,CUST-2311
ORD-10350,2022-03-21,Clothing,East,In-Store,Premium,71.37,1,10,64.23,18.23,CUST-1132
ORD-10351,2024-08-21,Home & Garden,West,Online,Budget,44.89,1,15,38.16,4.39,CUST-2381
ORD-10352,2023-04-01,Beauty,North,Mobile App,Standard,22.35,2,15,38.0,7.23,CUST-2489
ORD-10353,2023-02-13,Clothing,East,Mobile App,Budget,171.15,1,10,154.03,33.9,CUST-1389
ORD-10354,2024-07-31,Clothing,West,In-Store,Standard,61.06,1,10,54.95,11.12,CUST-1926
ORD-10355,2023-12-18,Electronics,West,Mobile App,Premium,310.32,2,0,620.64,209.41,CUST-1818
ORD-10356,2023-09-18,Books,South,Online,Premium,27.02,1,10,24.32,7.94,CUST-1801
ORD-10357,2023-04-12,Books,Central,In-Store,Premium,32.56,1,0,32.56,7.3,CUST-1389
ORD-10358,2023-04-02,Beauty,North,In-Store,Premium,78.11,2,5,148.41,49.99,CUST-1137
ORD-10359,2022-02-18,Home & Garden,South,In-Store,Standard,477.18,2,5,906.64,122.73,CUST-1026
ORD-10360,2023-01-31,Electronics,Central,Online,Budget,1154.7,2,0,2309.4,410.27,CUST-1577
ORD-10361,2024-03-27,Home & Garden,North,In-Store,Standard,180.43,1,10,162.39,21.44,CUST-1854
ORD-10362,2023-11-04,Sports,West,In-Store,Budget,117.29,4,10,422.24,138.3,CUST-1697
ORD-10363,2023-07-25,Clothing,South,Mobile App,Budget,123.9,1,0,123.9,16.33,CUST-2248
ORD-10364,2022-05-23,Beauty,North,In-Store,Premium,,3,5,123.06,26.76,CUST-2277
ORD-10365,2023-07-26,Books,North,In-Store,Standard,24.73,2,5,46.99,15.28,CUST-2592
ORD-10366,2023-12-21,Sports,South,Mobile App,Premium,97.44,3,10,263.09,50.24,CUST-1670
ORD-10367,2024-11-09,Books,East,Mobile App,Budget,26.52,2,5,50.39,14.91,CUST-1409
ORD-10368,2024-03-29,Electronics,South,Mobile App,Budget,1015.34,2,20,1624.54,405.16,CUST-1578
ORD-10369,2023-11-10,Beauty,East,Online,Premium,44.75,1,10,40.27,12.61,CUST-2334
ORD-10370,2022-02-26,Books,West,Mobile App,Premium,41.49,1,0,41.49,12.2,CUST-2216
ORD-10371,2022-08-25,Beauty,East,Online,Budget,72.18,1,15,61.35,13.13,CUST-1263
ORD-10372,2023-06-19,Books,West,Mobile App,Premium,24.79,1,0,24.79,4.5,CUST-2287
ORD-10373,2023-01-01,Electronics,East,Mobile App,Budget,605.97,1,0,605.97,153.47,CUST-1080
ORD-10374,2023-06-28,Books,South,Online,Budget,53.93,1,10,48.54,6.45,CUST-1334
ORD-10375,2022-03-20,Home & Garden,North,In-Store,Standard,470.96,1,10,423.86,145.42,CUST-2116
ORD-10376,2022-08-11,Books,South,In-Store,Premium,11.23,1,10,10.11,2.77,CUST-1236
ORD-10377,2024-06-08,Sports,South,In-Store,Premium,311.04,3,0,933.12,106.5,CUST-1086
ORD-10378,2023-12-09,Electronics,West,Online,Budget,379.95,1,0,379.95,120.68,CUST-2567
ORD-10379,2023-10-05,Beauty,North,Online,Premium,50.55,1,10,45.49,9.27,CUST-2193
ORD-10380,2024-06-12,Books,West,Online,Premium,33.56,1,0,33.56,10.75,CUST-2098
ORD-10381,2024-11-13,Sports,South,Mobile App,Standard,27.76,2,5,52.74,8.78,CUST-1685
ORD-10382,2022-08-25,Electronics,Central,In-Store,Premium,355.56,4,0,1422.24,373.5,CUST-1378
ORD-10383,2024-02-28,Home & Garden,East,Mobile App,Budget,69.66,1,0,69.66,23.22,CUST-1438
ORD-10384,2023-01-25,Electronics,East,Online,Budget,1080.98,3,0,3242.94,368.37,CUST-1048
ORD-10385,2023-06-06,Sports,East,In-Store,Standard,141.21,1,0,141.21,25.91,CUST-2232
ORD-10386,2022-04-01,Sports,South,Online,Budget,307.7,4,5,1169.26,291.36,CUST-1219
ORD-10387,2024-06-12,Clothing,East,In-Store,Standard,179.19,3,5,510.69,160.51,CUST-2492
ORD-10388,2022-01-04,Sports,East,Online,Standard,238.04,1,0,238.04,36.62,CUST-1855
ORD-10389,2024-11-30,Clothing,South,Online,Budget,137.65,1,0,137.65,17.9,CUST-2524
ORD-10390,2023-02-08,Beauty,South,In-Store,Budget,143.34,3,15,365.52,121.72,CUST-2423
ORD-10391,2024-01-16,Clothing,North,In-Store,Budget,120.34,1,10,108.31,23.82,CUST-1772
ORD-10392,2024-06-02,Clothing,North,Mobile App,Premium,25.38,1,10,22.84,4.64,CUST-2964
ORD-10393,2022-05-24,Clothing,East,Online,Premium,158.52,1,0,158.52,34.84,CUST-2412
ORD-10394,2023-11-08,Clothing,West,Online,Budget,100.64,1,10,90.58,28.84,CUST-2737
ORD-10395,2023-10-05,Home & Garden,East,Mobile App,Standard,375.13,1,0,375.13,71.96,CUST-2487
ORD-10396,2022-09-13,Electronics,West,In-Store,Standard,728.58,1,10,655.72,122.42,CUST-1302
ORD-10397,2023-09-08,Electronics,Central,In-Store,Premium,1004.94,3,5,2864.08,674.68,CUST-1681
ORD-10398,2024-11-04,Clothing,East,Mobile App,Budget,186.45,2,5,354.25,83.18,CUST-1297
ORD-10399,2023-09-26,Electronics,South,Mobile App,Standard,778.73,2,10,1401.71,196.04,CUST-1167
ORD-10400,2024-04-16,Sports,East,Mobile App,Budget,333.79,4,20,1068.13,252.08,CUST-2929
ORD-10401,2023-10-31,Sports,East,Mobile App,Standard,86.76,1,10,78.08,14.35,CUST-2071
ORD-10402,2024-04-04,Clothing,South,Mobile App,Budget,138.24,1,5,131.33,37.75,CUST-1929
ORD-10403,2023-08-29,Home & Garden,North,In-Store,Premium,90.52,2,10,162.94,45.47,CUST-2875
ORD-10404,2022-09-18,Clothing,North,Online,Premium,33.0,5,0,165.0,33.25,CUST-1033
ORD-10405,2023-01-28,Electronics,North,In-Store,Standard,182.65,1,0,182.65,53.7,CUST-2354
ORD-10406,2024-05-11,Books,Central,In-Store,Budget,28.96,2,0,57.92,11.41,CUST-2259
ORD-10407,2024-02-16,Clothing,West,In-Store,Budget,126.8,2,20,202.88,45.65,CUST-2576
ORD-10408,2022-12-23,Clothing,North,In-Store,Premium,37.64,2,5,71.52,13.43,CUST-2971
ORD-10409,2023-09-09,Electronics,North,In-Store,Standard,661.82,4,5,2514.92,593.35,CUST-2534
ORD-10410,2024-04-11,Sports,West,Online,Budget,151.52,2,5,287.89,52.03,CUST-1840
ORD-10411,2022-01-01,Home & Garden,North,Mobile App,Premium,61.05,2,5,115.99,31.18,CUST-1948
ORD-10412,2023-09-15,Home & Garden,North,Mobile App,Budget,148.25,2,10,266.85,62.42,CUST-2005
ORD-10413,2023-08-11,Electronics,South,Online,Premium,332.61,1,15,282.72,31.09,CUST-1987
ORD-10414,2023-03-07,Home & Garden,North,In-Store,Premium,250.83,1,10,225.75,68.11,CUST-1457
ORD-10415,2024-05-30,Books,North,Online,Premium,25.68,2,10,46.22,7.27,CUST-1285
ORD-10416,2023-10-22,Electronics,West,Online,Budget,288.6,5,5,1370.85,145.2,CUST-2075
ORD-10417,2024-08-10,Electronics,West,Online,Premium,1092.57,1,5,1037.94,212.42,CUST-1178
ORD-10418,2024-06-23,Home & Garden,South,Online,Premium,142.45,4,0,569.8,114.15,CUST-1331
ORD-10419,2024-06-24,Clothing,West,Online,Budget,35.55,1,0,35.55,9.42,CUST-1379
ORD-10420,2023-03-14,Sports,West,Online,Standard,243.3,1,0,243.3,36.64,CUST-1122
ORD-10421,2024-11-12,Sports,South,In-Store,Premium,216.32,1,5,205.5,34.21,CUST-2762
ORD-10422,2024-08-27,Beauty,Central,Mobile App,Budget,77.25,1,10,69.53,15.27,CUST-2108
ORD-10423,2022-12-14,Books,West,Mobile App,Premium,52.65,1,10,47.38,14.9,CUST-2159
ORD-10424,2022-06-23,Sports,West,Online,Standard,86.77,2,5,164.86,42.27,CUST-1087
ORD-10425,2023-08-05,Clothing,Central,Online,Budget,176.72,3,0,530.16,142.04,CUST-2858
ORD-10426,2024-11-21,Books,South,Online,Budget,14.62,2,10,26.32,8.48,CUST-2067
ORD-10427,2023-11-18,Books,South,Mobile App,Premium,22.96,3,5,65.44,7.05,CUST-1756
ORD-10428,2022-07-11,Books,Central,In-Store,Standard,22.42,1,10,20.18,7.0,CUST-2751
ORD-10429,2023-04-27,Sports,Central,Mobile App,Budget,380.69,2,0,761.38,241.96,CUST-2609
ORD-10430,2023-09-28,Beauty,North,In-Store,Budget,90.36,1,0,90.36,20.1,CUST-1549
ORD-10431,2023-04-06,Books,South,Mobile App,Premium,56.58,4,5,215.0,33.75,CUST-1713
ORD-10432,2023-02-12,Home & Garden,South,Mobile App,Premium,486.59,1,0,486.59,130.9,CUST-2642
ORD-10433,2022-10-29,Electronics,West,Mobile App,Budget,958.4,1,10,862.56,164.21,CUST-1355
ORD-10434,2022-02-20,Books,East,Online,Budget,14.09,2,0,28.18,4.56,CUST-2658
ORD-10435,2022-04-05,Beauty,South,In-Store,Budget,79.57,1,5,75.59,12.68,CUST-1147
ORD-10436,2023-05-17,Home & Garden,East,In-Store,Standard,,5,10,618.66,214.04,CUST-2914
ORD-10437,2024-08-31,Home & Garden,West,Mobile App,Standard,495.56,2,0,991.12,239.72,CUST-2219
ORD-10438,2022-05-30,Books,North,Online,Premium,13.62,1,0,13.62,1.84,CUST-1568
ORD-10439,2024-07-21,Books,North,Mobile App,Budget,13.59,2,0,27.18,3.37,CUST-1122
ORD-10440,2024-04-28,Home & Garden,Central,Mobile App,Budget,19.78,1,5,18.79,3.18,CUST-2539
ORD-10441,2023-02-03,Clothing,South,Online,Standard,68.01,2,10,122.42,16.88,CUST-1416
ORD-10442,2024-02-26,Clothing,West,Online,Premium,117.51,1,0,117.51,28.53,CUST-1504
ORD-10443,2024-10-09,Beauty,North,Online,Premium,128.35,1,5,121.93,17.24,CUST-2374
ORD-10444,2024-03-29,Sports,North,In-Store,Budget,140.69,2,5,267.31,52.57,CUST-1909
ORD-10445,2023-05-15,Beauty,East,Online,Budget,71.95,2,0,143.9,36.52,CUST-2006
ORD-10446,2022-10-30,Home & Garden,West,Mobile App,Premium,226.78,4,0,907.12,95.41,CUST-1763
ORD-10447,2022-01-12,Books,South,In-Store,Standard,15.51,1,10,13.96,3.78,CUST-1829
ORD-10448,2022-08-07,Sports,Central,Online,Budget,127.8,2,15,217.26,42.34,CUST-2428
ORD-10449,2024-05-20,Books,West,Mobile App,Standard,11.36,2,0,22.72,5.52,CUST-2862
ORD-10450,2023-03-25,Beauty,South,Online,Premium,69.38,1,0,69.38,11.61,CUST-2748
ORD-10451,2022-12-27,Home & Garden,North,Online,Premium,298.96,2,5,568.02,84.59,CUST-2448
ORD-10452,2024-11-26,Electronics,West,Online,Standard,1111.64,1,10,1000.48,112.57,CUST-1290
ORD-10453,2024-08-09,Home & Garden,South,Online,Budget,431.37,1,15,366.66,57.67,CUST-1106
ORD-10454,2022-04-13,Home & Garden,West,In-Store,Premium,292.72,3,15,746.44,236.4,CUST-1483
ORD-10455,2023-05-26,Home & Garden,South,Mobile App,Premium,23.33,5,5,110.82,13.22,CUST-2595
ORD-10456,2022-09-06,Clothing,North,In-Store,Premium,103.26,3,10,278.8,38.52,CUST-2569
ORD-10457,2024-07-23,Books,West,Online,Premium,22.16,3,5,63.16,20.45,CUST-1495
ORD-10458,2022-10-01,Sports,North,Mobile App,Premium,348.13,3,5,992.17,168.49,CUST-1331
ORD-10459,2024-08-09,Electronics,West,Mobile App,Standard,,3,0,2466.42,479.36,CUST-2127
ORD-10460,2024-12-23,Electronics,Central,Mobile App,Budget,718.54,1,5,682.61,232.45,CUST-2715
ORD-10461,2023-10-12,Books,North,Online,Premium,46.97,3,5,133.86,27.03,CUST-2228
ORD-10462,2024-06-25,Books,North,In-Store,Standard,59.73,3,0,179.19,58.42,CUST-1406
ORD-10463,2024-10-30,Clothing,South,Mobile App,Standard,155.06,1,10,139.55,40.13,CUST-1811
ORD-10464,2024-05-23,Sports,West,In-Store,Premium,116.68,1,0,116.68,24.47,CUST-1948
ORD-10465,2024-07-02,Books,East,Online,Standard,14.78,5,0,73.9,10.08,CUST-1952
ORD-10466,2022-11-22,Sports,Central,In-Store,Premium,366.02,4,15,1244.47,148.75,CUST-2912
ORD-10467,2024-08-30,Home & Garden,North,Online,Premium,490.96,3,0,1472.88,269.34,CUST-2524
ORD-10468,2024-07-10,Home & Garden,West,In-Store,Budget,359.89,1,0,359.89,55.67,CUST-1942
ORD-10469,2023-06-15,Sports,West,In-Store,Budget,155.1,1,0,155.1,46.58,CUST-1074
ORD-10470,2023-05-22,Sports,West,In-Store,Budget,274.87,2,10,494.77,112.06,CUST-2462
ORD-10471,2023-07-22,Beauty,West,In-Store,Standard,71.58,2,0,143.16,19.41,CUST-1451
ORD-10472,2024-12-03,Home & Garden,South,In-Store,Budget,35.32,1,20,28.26,4.2,CUST-2163
ORD-10473,2024-09-19,Home & Garden,West,Online,Premium,138.75,4,0,555.0,64.69,CUST-1959
ORD-10474,2023-05-05,Books,East,Mobile App,Budget,55.59,1,10,50.03,6.43,CUST-1762
ORD-10475,2023-07-17,Sports,East,Mobile App,Budget,343.97,5,0,1719.85,412.15,CUST-1668
ORD-10476,2024-06-19,Books,South,Online,Premium,35.39,2,10,63.7,15.76,CUST-1888
ORD-10477,2022-06-08,Home & Garden,Central,In-Store,Standard,249.45,1,5,236.98,53.25,CUST-1218
ORD-10478,2023-08-09,Books,South,Online,Budget,50.85,2,10,91.53,14.16,CUST-2110
ORD-10479,2023-04-26,Sports,Central,In-Store,Budget,214.69,1,0,214.69,51.88,CUST-1135
ORD-10480,2023-07-11,Clothing,North,In-Store,Standard,159.49,4,0,637.96,128.54,CUST-1242
ORD-10481,2023-11-19,Sports,West,Online,Standard,140.5,1,20,112.4,37.31,CUST-1498
ORD-10482,2023-10-17,Electronics,North,Online,Budget,791.1,1,0,791.1,143.81,CUST-1017
ORD-10483,2022-06-15,Beauty,South,Online,Premium,31.01,1,15,26.36,8.79,CUST-1965
ORD-10484,2022-10-11,Sports,East,Mobile App,Budget,91.59,1,20,73.27,14.05,CUST-1179
ORD-10485,2022-11-05,Home & Garden,Central,Online,Premium,34.61,4,0,138.44,15.19,CUST-2616
ORD-10486,2023-04-19,Sports,Central,Online,Budget,88.73,1,20,70.98,9.01,CUST-1582
ORD-10487,2024-02-24,Home & Garden,West,Mobile App,Premium,82.23,1,15,69.9,9.74,CUST-2411
ORD-10488,2022-11-09,Sports,Central,In-Store,Standard,131.39,1,0,131.39,18.49,CUST-2338
ORD-10489,2023-03-15,Books,East,Online,Premium,44.69,1,10,40.22,6.39,CUST-1944
ORD-10490,2022-05-12,Clothing,West,Online,Premium,46.77,1,0,46.77,11.55,CUST-2480
ORD-10491,2024-04-29,Beauty,North,Mobile App,Budget,20.28,3,10,54.76,13.41,CUST-2930
ORD-10492,2024-04-14,Electronics,East,Online,Standard,855.22,2,0,1710.44,474.27,CUST-1392
ORD-10493,2023-11-09,Electronics,West,Mobile App,Standard,512.34,1,10,461.11,138.75,CUST-2605
ORD-10494,2024-08-12,Books,East,Mobile App,Budget,44.88,1,0,44.88,8.16,CUST-1376
ORD-10495,2024-05-01,Books,South,Online,Premium,8.39,3,20,20.14,4.11,CUST-1491
ORD-10496,2022-05-08,Home & Garden,North,Mobile App,Standard,263.7,1,0,263.7,39.7,CUST-2456
ORD-10497,2023-02-28,Home & Garden,South,Online,Premium,181.34,2,0,362.68,45.75,CUST-1680
ORD-10498,2024-05-10,Sports,Central,Mobile App,Budget,280.13,3,10,756.35,127.34,CUST-1402
ORD-10499,2024-03-08,Electronics,Central,In-Store,Premium,606.68,4,10,2184.05,466.81,CUST-1582
ORD-10500,2022-02-10,Books,West,Mobile App,Budget,25.3,1,5,24.04,7.16,CUST-1472
ORD-10501,2024-02-19,Beauty,South,Mobile App,Budget,139.23,3,0,417.69,69.41,CUST-1520
ORD-10502,2024-09-03,Beauty,North,In-Store,Premium,65.27,1,0,65.27,10.15,CUST-2963
ORD-10503,2022-01-13,Sports,East,Mobile App,Budget,53.54,3,5,152.59,49.57,CUST-1104
ORD-10504,2023-12-22,Electronics,West,Mobile App,Budget,671.47,2,5,1275.79,303.75,CUST-1672
ORD-10505,2023-09-04,Electronics,West,Online,Premium,336.1,2,0,672.2,139.4,CUST-1265
ORD-10506,2024-03-09,Electronics,West,Online,Budget,1127.64,2,0,2255.28,390.34,CUST-1335
ORD-10507,2024-05-08,Sports,North,Online,Premium,160.54,3,0,481.62,168.31,CUST-2747
ORD-10508,2023-03-28,Home & Garden,South,Online,Standard,469.49,5,0,2347.45,686.83,CUST-1691
ORD-10509,2024-09-26,Sports,East,Online,Standard,70.54,3,10,190.46,41.2,CUST-2615
ORD-10510,2023-03-26,Clothing,Central,Online,Premium,36.57,1,10,32.91,7.78,CUST-1332
ORD-10511,2023-07-13,Books,East,Online,Standard,15.58,1,10,14.02,3.28,CUST-2747
ORD-10512,2024-06-11,Clothing,South,Mobile App,Budget,90.07,3,0,270.21,61.64,CUST-1990
ORD-10513,2024-09-21,Sports,West,Mobile App,Standard,315.05,2,0,630.1,219.44,CUST-1793
ORD-10514,2022-03-01,Beauty,North,Mobile App,Standard,55.11,1,15,46.84,5.11,CUST-2328
ORD-10515,2024-03-07,Clothing,North,Mobile App,Budget,80.97,2,0,161.94,28.95,CUST-2149
ORD-10516,2023-11-20,Beauty,North,Mobile App,Premium,117.26,2,5,222.79,53.11,CUST-2610
ORD-10517,2024-04-08,Home & Garden,North,In-Store,Budget,420.08,1,0,420.08,128.35,CUST-2974
ORD-10518,2022-12-05,Beauty,North,Mobile App,Standard,149.78,2,10,269.6,94.31,CUST-1153
ORD-10519,2024-08-15,Home & Garden,North,Online,Budget,256.67,2,5,487.67,51.95,CUST-2234
